year,country_code,employers,vulnerable_emp,child_emp,part_time,labor_force_fem,labor_force_total,unemp
1989,TUN,,,,,,,16.13
1989,TUR,,,,,,,8.26
1989,USA,,,,,,,5.3
1989,VEN,,,,,,,9.74
1990,AGO,,,,,50.07632849966882,4924766.0,
1990,ALB,,,,,41.13211136721179,1366650.0,9.5
1990,ARE,,,,,10.07569037547495,994314.0,
1990,ARG,,,,,37.63131925229637,13450998.0,7.06
1990,ARM,,,,,47.7651733712082,1622184.0,
1990,AUS,,,,,41.36285413033885,8500719.0,6.926
1990,AUT,,,,,40.92640126730804,3524952.0,3.25
1990,AZE,,,,,49.06962057063272,3409093.0,
1990,BDI,,,,,51.80990226322506,2581935.0,0.48
1990,BEL,,,,18.24,39.030491762318434,3938244.0,7.25
1990,BEN,,,,,41.45903996577467,2052281.0,
1990,BFA,,,,,49.263377635174585,4076580.0,
1990,BGD,,,,,20.68262768450757,36220330.0,
1990,BGR,,,,,47.256276089318966,3719434.0,1.7
1990,BIH,,,,,40.7208627387751,1835828.0,
1990,BLR,,,,,48.66053751147767,4656868.0,
1990,BLZ,,,,,28.86264760720945,56315.0,
1990,BOL,,,,,41.0540318798615,2936211.0,6.69
1990,BRA,,,,,34.754334406738884,62231527.0,4.703
1990,BTN,,,,,36.43834463015198,237530.0,
1990,BWA,,,,,40.88567685783432,450390.0,
1990,CAF,,,,,44.95392801691517,1153521.0,
1990,CAN,,,,33.35,44.12223567111949,14657129.0,8.131
1990,CHE,,,,,41.50965456784131,3609276.0,2.07
1990,CHL,,,,12.03,29.876013704248507,4947079.0,5.63
1990,CHN,,,,,45.63082350101154,639912098.0,2.5
1990,CIV,,,,,35.71918265017663,4183374.0,
1990,CMR,,,,,48.266528442787774,5023734.0,
1990,COD,,,,,50.83933510717671,14709679.0,
1990,COG,,,,,49.05451800681407,915459.0,
1990,COL,,,,,40.4154750670572,13877704.0,
1990,COM,,,,,39.6903032025003,98548.0,
1990,CPV,,,,,36.66526940315352,124052.0,23.0
1990,CRI,,,,,28.87113052686856,1146377.0,
1990,CYP,,,,,35.07066766439376,356811.0,1.8
1990,CZE,,,,,44.6367742241851,4990849.0,0.7
1990,DEU,,,,20.52,40.61319534548928,38774430.0,4.89
1990,DJI,,,,,22.7473973914084,116998.0,
1990,DNK,,,,39.42,46.40314594055887,2869730.0,8.338
1990,DOM,,,,,30.864587643529536,2474752.0,
1990,DZA,,,,,12.208668028542778,6711330.0,21.26
1990,ECU,,,,,37.58503868278435,4043013.0,5.88
1990,EGY,,,,,23.76674404255425,16077360.0,8.43
1990,ESP,,,,27.02,34.478060233842925,15543853.0,16.273
1990,EST,,,,,47.73676083379706,830226.0,0.637
1990,ETH,,,,,47.44502608347486,20934519.0,
1990,FIN,,,,,47.18377553738984,2604906.0,3.069
1990,FJI,,,,,33.18161481580644,283859.0,
1990,FRA,,,,23.43,43.45197615418838,25871210.0,9.36
1990,GAB,,,,,39.759497549019606,274176.0,
1990,GBR,,,,40.32,43.722690850504506,28871734.0,6.969
1990,GEO,,,,,47.61289911143234,2352100.0,
1990,GHA,,,,,50.19937796523081,6535326.0,
1990,GIN,,,,,51.66125118355901,2319276.0,
1990,GMB,,,,,48.49011013916356,273563.0,
1990,GNB,,,,,45.71589594866707,340678.0,
1990,GRC,,,,22.0,36.1141592284947,4136433.0,7.012
1990,GTM,,,,,32.04083880390218,3068846.0,
1990,GUY,,,,,31.50909846996573,278948.0,
1990,HND,,,,,33.72086514153176,1768543.0,4.78
1990,HRV,,,,,42.76713189711816,2205287.0,
1990,HTI,,,,,43.343343569109535,2660277.0,11.25
1990,HUN,,,,,47.2703445615671,4272444.0,1.7
1990,IDN,,,,42.6,38.58814811185164,78081179.0,2.541
1990,IND,,,,,25.31155274604017,307787048.0,
1990,IRL,,,,17.83,35.06395854589108,1542718.0,14.077
1990,IRN,,,,,9.947017124920803,15381385.0,
1990,IRQ,,,,,10.661089600731898,4129531.0,
1990,ISL,,,,,45.8196963048748,139021.0,
1990,ISR,,,,,40.08692615363712,1884128.0,12.241
1990,ITA,,,,16.56,36.28143020281156,23724831.0,9.781
1990,JAM,,,,,46.41174990772756,1089166.0,15.72
1990,JOR,,,,,13.61708687971736,778375.0,
1990,JPN,,,,,40.336044342761895,64169210.0,2.095
1990,KAZ,,,,,48.693726208883824,8267792.0,
1990,KEN,,,,,48.78779002246549,8507272.0,
1990,KGZ,,,,,46.112670203336606,1901035.0,
1990,KOR,,,,,39.52034783568477,18881099.0,2.454
1990,LAO,,,,,48.21578635202152,1520782.0,
1990,LBN,,,,,20.855928305457656,1024011.0,
1990,LBR,,,,,46.332465345453976,961995.0,
1990,LCA,,,,,39.457780288054224,53115.0,
1990,LKA,,,,,36.59635759137076,6778262.0,15.9
1990,LSO,,,,,47.25983506986533,763111.0,
1990,LTU,,,,,48.21979535523366,1913853.0,
1990,LUX,,,,14.43,34.81692214590079,160287.0,1.607
1990,LVA,,,,,47.4601981262719,1279588.0,
1990,MAR,,,,,23.04542748977396,7484565.0,15.8
1990,MDA,,,,,51.59486685704465,1274307.0,
1990,MDG,,,,,48.59524794439324,5622914.0,
1990,MDV,,,,,18.95097075864873,59026.0,
1990,MEX,,,,,30.23658049704505,29340077.0,
1990,MKD,,,,,42.69458459587477,848487.0,23.6
1990,MLI,,,,,43.13823088333364,3429429.0,
1990,MLT,,,,,27.69824602916383,135236.0,3.9
1990,MMR,,,,,44.38580765923599,17489969.0,6.0
1990,MNE,,,,,44.500430832753786,228627.0,
1990,MNG,,,,,45.64865400401959,706540.0,
1990,MOZ,,,,,54.95178133586529,5984301.0,
1990,MRT,,,,,27.593571660721604,495369.0,
1990,MUS,,,,,31.26526667839385,449099.0,
1990,MWI,,,,,50.98211123087529,4200848.0,
1990,MYS,,,,,35.71989164210387,7007888.0,4.5
1990,NAM,,,,,46.11731054858326,435613.0,
1990,NER,,,,,44.39243298059126,3469107.0,
1990,NGA,,,,,47.60153958085567,44182155.0,
1990,NIC,,,,,29.68144853787652,1302113.0,
1990,NLD,,,,46.75,42.723970548828575,8142834.0,7.671
1990,NOR,,,,,44.108190033712006,2117940.0,5.261
1990,NPL,,,,,24.62593142428476,4753607.0,
1990,PAK,,,,,10.80081918955046,32066327.0,1.97
1990,PAN,,,,,29.65872849729904,855067.0,11.6
1990,PER,,,,,37.32788327701614,7882732.0,8.6
1990,PHL,,,,,39.23105064556905,22447018.0,8.13
1990,PNG,,,,,46.57890557232044,1637020.0,7.7
1990,POL,,,,,45.6092746396159,17512357.0,
1990,PRT,,,,16.05,42.301742228346825,4740079.0,4.645
1990,PRY,,,,,37.08866315064228,1631388.0,5.8
1990,PSE,,,,,14.640639935118228,414292.0,
1990,QAT,,,,,14.803380889581586,266912.0,
1990,ROU,,,,,43.26055953300647,8928946.0,
1990,RUS,,,,,48.22094152869253,76380317.0,
1990,RWA,,,,,41.72182795207995,2387393.0,
1990,SDN,,,,,23.69509828814892,5939068.0,
1990,SEN,,,,,31.97721064867769,2120113.0,
1990,SLB,,,,,46.82983760712261,149945.0,
1990,SLE,,,,,51.82127056928104,1539310.0,
1990,SLV,,,,,34.68929355546946,1935750.0,9.96
1990,SRB,,,,,43.700407664294005,3702311.0,
1990,SSD,,,,,50.25296204867824,1924597.0,
1990,STP,,,,,44.63478467761123,16812.0,
1990,SUR,,,,,33.94799852158961,124458.0,15.65
1990,SVK,,,,,46.88721164423682,2617123.0,
1990,SVN,,,,,46.361502473852994,928309.0,
1990,SWE,,,,,47.79872998466578,4709077.0,1.832
1990,SWZ,,,,,42.722407735301225,252453.0,
1990,SYR,,,,,18.6757293870018,3471511.0,
1990,TCD,,,,,46.324525240774186,2283052.0,
1990,TGO,,,,,46.70296351890367,1304429.0,
1990,THA,,,,,44.084062741861366,28991298.0,2.21
1990,TJK,,,,,36.27749437569062,1359278.0,
1990,TKM,,,,,52.18163924403092,1118723.0,
1990,TLS,,,,,45.17936314700061,309679.0,
1990,TON,,,,,33.04646636662207,32884.0,4.16
1990,TTO,,,,,37.25156823510637,488766.0,19.87
1990,TUN,,,,,22.330453953459177,2549160.0,
1990,TUR,,,,,29.89381694228324,20354848.0,8.015
1990,TZA,,,,,49.25620569053451,12154570.0,
1990,UGA,,,,,50.13356811884433,6694337.0,
1990,UKR,,,,,49.4843331984143,24278759.0,
1990,URY,,,,,38.679531589268,1321319.0,8.53
1990,USA,,,,,44.13278914074931,127821416.0,5.6
1990,UZB,,,,,38.26820561955724,7324634.0,
1990,VEN,,,,,38.23233960395687,7860356.0,13.96
1990,VNM,,,,,49.99750120864762,31535246.0,
1990,VUT,,,,,44.3572098842665,63940.0,
1990,WSM,,,,,36.57643169838292,55965.0,
1990,YEM,,,,,18.633844028257048,3010930.0,
1990,ZAF,,,,,39.35628163985347,15874955.0,
1990,ZMB,,,,,45.175526138557736,2409869.0,15.0
1990,ZWE,,,,,46.469401255745424,3606782.0,
1991,AGO,1.50798160749717,73.87570854228531,,,50.11487084264999,5079618.0,
1991,ALB,3.4573017180605,63.1949578964974,,,41.604858871123966,1419589.0,9.1
1991,ARE,2.64559396655055,0.2046368458844248,,,10.274361329189505,1066003.0,
1991,ARG,5.44151944732752,24.042335762422,,,38.39284210095859,13889774.0,5.44
1991,ARM,0.490411975751577,67.61598416429538,,,47.766251203708485,1645955.0,
1991,AUS,5.81912320296545,10.48657570944876,,38.65,41.573880485598615,8539975.0,9.586
1991,AUT,6.10836644828697,10.77956700538039,,,41.03358224670232,3585317.0,3.42
1991,AZE,9.54447668273865,54.8980190555165,,,49.088037535846354,3450142.0,0.11
1991,BDI,0.534786038069354,86.3646586650702,,,51.82028178130697,2607838.0,
1991,BEL,3.53283794339736,13.72852364452098,,19.55,39.80378030027305,4027934.0,6.984
1991,BEN,1.05205149320493,90.4539911846185,,,41.40302541976399,2116070.0,
1991,BFA,3.0999252760471,79.0997177504918,,,49.27553434497629,4170246.0,
1991,BGD,0.268547330202853,66.8899824438029,,,20.94846895067313,37309118.0,2.2
1991,BGR,4.79982988923469,11.40210294600916,,,47.29126758247079,3697006.0,11.1
1991,BIH,1.83371353174794,27.1903018773216,,,40.65981932445181,1841201.0,17.55
1991,BLR,0.481933759208825,3.849454557100018,,,48.58113248291115,4649377.0,0.05
1991,BLZ,5.56475717250176,25.990443010261348,,,29.401347912798293,58164.0,
1991,BOL,3.19681117590278,65.6080146579961,,,41.206489324658726,3018311.0,6.59
1991,BRA,4.1548062825674,32.19715041041788,,,34.80055551408257,63803243.0,
1991,BTN,0.116551093819438,74.6233051877814,,,36.69920494151793,241869.0,
1991,BWA,2.53764591464009,16.698460161459252,,,41.07330232117194,464119.0,13.82
1991,CAF,0.949834733753579,93.5915603560899,,,44.88695305451461,1183756.0,
1991,CAN,6.47681277349456,8.267995509695348,,36.95,44.43091544593264,14723928.0,10.316
1991,CHE,3.83188711694809,14.50850978289998,,29.84,41.28547802518766,3649724.0,1.818
1991,CHL,3.04312540841191,23.04196544633977,,,30.351713047752675,5112321.0,5.23
1991,CHN,3.46401797848537,66.25747075710629,,,45.59572166713669,646245556.0,2.3
1991,CIV,0.83005830422537,80.9260734994774,,,35.8678623094201,4365295.0,
1991,CMR,3.95776896135879,81.965848138398,,,48.22959701054986,5171252.0,
1991,COD,1.2738572756911,86.8874515440272,,,50.776498644621256,15197966.0,
1991,COG,1.08183313847993,77.99646618808553,,,49.052077486045945,944170.0,
1991,COL,3.84894657153233,44.86369487513446,,,40.22997305769975,14224101.0,10.12
1991,COM,5.1811639419277,67.5776862598278,,,39.82377982377982,101010.0,
1991,CPV,5.14160623888357,48.1716605098737,,,36.88759897788574,126796.0,
1991,CRI,1.1444390821584,25.81595361895233,,,29.74727254744284,1162715.0,
1991,CYP,4.45553795678244,20.73339744314965,,,35.22243103471927,364495.0,3.0
1991,CZE,2.40763423046909,6.034470245028198,,,44.43881657655642,5006830.0,2.27
1991,DEU,3.75007085442705,5.91893968942321,,20.65,41.95912310172492,39933754.0,5.316
1991,DJI,20.8877972676674,33.444720863552064,,,22.83800195886386,127625.0,
1991,DNK,2.89936323075399,7.929041014272331,,45.85,46.71387427411351,2876655.0,9.099
1991,DOM,3.93295396213256,38.6257830508503,,,30.90143380824908,2538345.0,
1991,DZA,6.94343752878514,32.5351336804709,,,12.140501589803687,6973188.0,20.6
1991,ECU,6.19216610396753,39.3310638024544,,,37.71604141546502,4168298.0,8.19
1991,EGY,16.1169878218261,28.8059346746505,,,23.69448242369726,16639933.0,9.38
1991,ESP,6.28588194903789,19.36026641581496,,29.8,34.63722868147238,15683365.0,15.929
1991,EST,1.01662665245415,3.28535778683217,,,47.40292411689087,812895.0,1.468
1991,ETH,0.890879596908566,89.3429450444412,,,47.33095701420296,21871922.0,
1991,FIN,3.60397250521849,12.24522525817492,,,47.09791626095424,2567500.0,6.503
1991,FJI,0.909313162052596,40.2644743899902,,,33.181493918883646,287365.0,5.93
1991,FRA,5.35157671999757,9.90962696988921,,25.28,43.95839821451644,25748991.0,9.134
1991,GAB,0.594590175924691,51.62909963902959,,,39.68048912424553,280992.0,
1991,GBR,2.89890639034988,11.08959317040462,,39.15,43.87907755145488,28727933.0,8.55
1991,GEO,1.44405408975627,46.1553420549133,,,47.783859937482575,2384935.0,
1991,GHA,0.242812330388446,84.82996574377397,,46.6,50.20484129140248,6710317.0,3.489
1991,GIN,2.21275948597065,91.6676407008701,,,51.52594224129388,2411723.0,
1991,GMB,1.11539644053878,76.0824132415382,,,48.27352742044685,285061.0,
1991,GNB,0.486412118881015,77.4362767578442,,,45.80029377001021,348572.0,
1991,GRC,6.3237383888128,40.5055125514043,,17.34,34.91901060638696,4080843.0,7.572
1991,GRD,,,,,,,13.91
1991,GTM,3.25844873293384,45.344209564201,,,32.16187234688649,3161380.0,
1991,GUY,5.07486880230179,35.2221749437724,,,32.07467149460599,280589.0,
1991,HND,10.3774079495967,41.8516719755773,,,33.45405429474715,1819071.0,4.58
1991,HRV,4.87292898623576,23.9679095485765,,,42.75623793999807,2164697.0,11.14
1991,HTI,0.63591644913208,74.89213202280979,,,43.57084672462566,2700760.0,
1991,HUN,7.60421778076326,12.80783844233516,,,47.08235909322112,4272133.0,8.5
1991,IDN,1.21997017813419,65.1846262891018,,41.72,38.087905553920656,79624184.0,2.617
1991,IND,0.921208415911453,84.13914763413041,,,25.397640992110947,315788431.0,
1991,IRL,3.97327907785681,19.50985654484174,,17.64,35.47807605218659,1583702.0,15.771
1991,IRN,3.39314934992105,43.63841468720211,,,10.138973399086485,15745963.0,11.1
1991,IRQ,1.62458881277511,36.31771563700112,,,10.703246525884383,4181208.0,
1991,ISL,6.86624593724038,13.36739006864792,,,45.65702191730231,140802.0,2.548
1991,ISR,4.14196848951718,7.809330269321885,,,40.41596163577709,2023552.0,13.387
1991,ITA,7.86583083079747,20.4064392486486,,17.08,36.62405436228933,24065506.0,10.097
1991,JAM,1.13836380238183,42.44030851125832,,,46.2632353142092,1097915.0,15.74
1991,JOR,5.26404054978148,9.62695878084642,,,13.359891464658974,880082.0,
1991,JPN,3.65068211985076,17.8126560416642,,,40.526265868689975,65324548.0,2.059
1991,KAZ,0.769303295054043,40.14400308266279,,,48.58949589520986,8369490.0,0.05
1991,KEN,7.74304619640491,58.7248865165741,,,48.84128624157244,8823879.0,
1991,KGZ,1.49586627572926,36.761825839629296,,,46.2189516100077,1949618.0,
1991,KOR,6.45384686126323,32.7249983112538,,,39.01875318255591,19463523.0,2.407
1991,LAO,0.387706489786788,87.81250225506099,,,48.14239614682244,1563385.0,
1991,LBN,3.80282734443288,35.92222870850072,,,20.938047590506333,1047772.0,
1991,LBR,1.78926248184261,78.3566282385748,,,46.67751379935012,845692.0,
1991,LCA,10.0589503321455,23.65492059302279,,,39.462567041363606,54444.0,
1991,LKA,2.32348877503374,38.37482711662262,,,34.66707492300566,6610226.0,14.661
1991,LSO,4.85954208249101,36.03119864131017,,,47.28882483142019,777080.0,
1991,LTU,1.08722068021642,15.100695821235352,,,48.01912769776594,1898608.0,
1991,LUX,3.47335545817366,7.29264074026538,,15.18,35.59623972363654,166158.0,1.482
1991,LVA,2.36056232111427,9.7433769736181,,,47.40344526246861,1269047.0,
1991,MAR,2.44206203001842,47.62412043608251,,,23.305361068597342,7659611.0,16.98
1991,MDA,0.525617399675046,29.25204691891832,,,51.54636682949959,1282296.0,
1991,MDG,1.82497989623282,82.1083352246072,,,48.64510600116342,5808757.0,
1991,MDV,3.7248150771816,33.688077626398304,,,20.253309364275207,61190.0,
1991,MEX,3.94095792540669,39.9711621002339,,,30.429866910520616,30269485.0,3.145
1991,MKD,2.5388702704723,18.5712995377926,,,42.56795604535145,850513.0,24.5
1991,MLI,0.401130450620345,85.47596369056279,,,43.04970776898872,3491587.0,
1991,MLT,3.46574467285505,10.06576722161675,,,27.81006429366761,139205.0,3.6
1991,MMR,3.49683383130917,83.508402198848,,,44.472849099998285,17858966.0,
1991,MNE,2.83257306771744,14.17626387814634,,,44.435327595537785,229124.0,
1991,MNG,1.1464163966163,56.47194983376123,,,45.69479449398992,742752.0,
1991,MOZ,3.01888038814658,89.77965718684399,,,54.89670492458711,6107842.0,
1991,MRT,2.30553633368586,57.322009113342304,,,27.92922496518249,510519.0,
1991,MUS,2.07431593210132,17.77565019383491,,,31.39339982360917,455806.0,
1991,MWI,0.970658425582489,64.3749560191707,,,50.901844758752965,4319535.0,
1991,MYS,3.06828022668156,29.13565574046714,,,35.702229242850635,7241517.0,0.481
1991,NAM,4.77201762617366,30.0594307162966,,,46.090068423247935,450724.0,19.14
1991,NER,0.72976898498838,89.0191331695042,,,44.30900733856825,3581080.0,
1991,NGA,16.1855617433344,73.4720624195472,,,47.52877916674499,45539192.0,
1991,NIC,5.44881046981172,41.6144203168837,,,29.608262166743675,1339697.0,
1991,NLD,1.67431519055596,9.77028316728529,,51.18,42.74367782790448,8214740.0,7.285
1991,NOR,1.01813110181311,9.77763929691287,,,44.38191287652853,2137587.0,5.407
1991,NPL,0.70945802873131,84.4237885452471,,,24.687519211144306,4879980.0,
1991,PAK,0.951926802822257,64.99232636041239,,,13.20889330416276,33326736.0,5.85
1991,PAN,3.58932815110355,29.92554364141785,,,32.51972209507127,932837.0,16.12
1991,PER,5.40949838488418,55.528231117988994,,,37.3019620973699,8099649.0,5.8
1991,PHL,5.05216139578056,44.051700677574,,,39.24789727817717,23046320.0,10.599
1991,PNG,2.74141589130689,79.4011805582591,,,46.568813523245296,1691310.0,
1991,POL,4.66655935468737,25.35432835901342,,,45.537012282757125,17654261.0,
1991,PRT,7.31926942524696,19.68740962298232,,19.53,43.20934048466327,4875550.0,3.919
1991,PRY,5.85806424045304,47.793383922040746,,,36.971020473395086,1676908.0,5.1
1991,PSE,5.34129401964244,29.5383234064824,,,14.668968370065835,432723.0,
1991,QAT,0.499298431036682,0.8302203108770524,,,15.094257823507734,276794.0,
1991,ROU,1.2468446191457,31.944804516096497,,,43.17805405078096,8917910.0,
1991,RUS,0.0917046342517638,0.725284342335097,,,48.08009699273875,76324064.0,
1991,RWA,0.974158873411273,49.66919110289436,,,41.81820344769166,2437747.0,0.3
1991,SDN,6.39888297409513,60.9753413839213,,,24.48511271603248,6076864.0,
1991,SEN,0.44105314379782,69.7478109702322,,,32.1146839043286,2187613.0,
1991,SLB,0.869314003571804,74.96520117659419,,,46.8578856933245,155389.0,
1991,SLE,2.16451956777951,88.7399420695367,,,51.762659950425096,1556029.0,
1991,SLV,7.00701260426808,34.47918585374841,,,34.71714525995201,1972691.0,7.53
1991,SRB,4.03159641104623,36.1071667053632,,,43.710667359079366,3560497.0,
1991,SSD,2.49475816688928,83.4780441412021,,,50.28998876904451,1964214.0,
1991,STP,9.44565513484064,39.47834377553804,,,44.67019852127845,17177.0,
1991,SUR,3.8123392329251,15.19464813606173,,,34.15833704717642,125656.0,
1991,SVK,1.86359715473409,4.053203524939423,,,46.91630683005987,2635687.0,
1991,SVN,2.92288126595484,12.43335318312122,,,46.34966723530276,932641.0,7.08
1991,SWE,2.64412096767243,6.500539533091176,,,47.82230533202454,4677079.0,3.243
1991,SWZ,2.01778010820602,35.820482875324785,,,42.815607395364665,264490.0,
1991,SYR,7.43370260178249,46.780300883488,,,18.864210319306984,3595067.0,6.75
1991,TCD,0.193170205216785,94.804418354144,,,46.32430308445457,2369333.0,
1991,TGO,1.01554966015375,85.34954783989471,,,46.779218019707386,1345993.0,
1991,THA,2.09168426622209,67.20042826448861,,,44.10249374668793,29717052.0,2.63
1991,TJK,6.17148349511714,27.571702141709423,,,36.251551075112005,1388553.0,
1991,TKM,2.65494712712972,35.66360096317303,,,52.11317862811218,1157427.0,
1991,TLS,18.4884237192964,66.8636310215595,,,44.76560678892956,317458.0,
1991,TON,12.963576657729,41.73169041665416,,,34.37750765298541,33647.0,
1991,TTO,3.37102492678389,20.05023352668476,,,37.4312468839962,497432.0,18.52
1991,TUN,2.59970480619482,21.46383740186024,,,22.449005973398588,2630161.0,
1991,TUR,4.69151928812486,48.4644935915334,,,29.76510357401266,21015986.0,8.21
1991,TZA,1.16200832365691,89.360357397558,,,49.33721908659952,12503453.0,3.6
1991,UGA,2.90833567248937,81.7544330005734,,,50.10488695629517,6908390.0,
1991,UKR,1.20817298206448,17.58091913625886,,,49.54544036884387,24271733.0,
1991,URY,4.59585269492948,22.39536549917096,,,39.258598220862375,1341324.0,8.95
1991,USA,4.06479445235309,4.953367499447478,,,44.16906816858068,128740615.0,6.8
1991,UZB,12.7009146819388,40.55511470279499,,,38.34106748548636,7536702.0,
1991,VEN,7.02484828913308,31.36715887119144,,,38.30850858663749,8145971.0,
1991,VNM,1.37647052359573,82.2066131793598,,,49.962962660824736,32361936.0,
1991,VUT,1.87772419165051,75.32275974079788,,,44.317211515003656,65584.0,
1991,WSM,2.67122420559564,49.1092905069357,,,36.56580321889552,56479.0,2.1
1991,YEM,5.87286916152885,45.6641704040584,,,18.737892688939787,3118467.0,
1991,ZAF,5.24187779556163,10.74817023042885,,,39.45310320845298,16276380.0,
1991,ZMB,0.430481092785777,79.5599759281594,,,45.27565805009494,2473064.0,18.9
1991,ZWE,0.303863793315165,70.45108381559871,,,46.713127811220055,3730142.0,
1992,AGO,1.51870679989197,74.0780027798981,,,50.14342408359565,5235871.0,
1992,ALB,3.48908609991842,63.50619237139389,,,41.81717305004037,1429286.0,26.5
1992,ARE,2.64550878637106,0.2070374890521895,,,10.400829756820528,1139611.0,
1992,ARG,5.36418212932085,24.26633772564151,,,39.13980914781957,14306360.0,6.36
1992,ARM,0.489764002060697,67.87283751988934,,,47.867721776163215,1607037.0,1.8
1992,AUS,5.81912478312072,10.486567905171338,,37.59,41.75213170276791,8607321.0,10.733
1992,AUT,6.28397251920718,10.78601647865588,,,41.63271548163153,3674884.0,3.59
1992,AZE,9.60593078430246,55.0979815414615,,,49.09727044793436,3585570.0,0.17
1992,BDI,0.539760148780736,86.33508901936341,,,51.80869278733024,2664991.0,
1992,BEL,3.58199343707086,14.27679301077538,,20.51,40.400795607210576,4070853.0,6.702
1992,BEN,1.06107311299908,90.4213587951182,,,41.34911845577296,2182477.0,1.51
1992,BFA,3.12676427118889,79.0273743378339,,,49.06932667857717,4231560.0,
1992,BGD,0.269471789576399,66.90551829486131,,,21.25868127052712,38438786.0,
1992,BGR,4.8542998560369,11.46820569160616,,,47.34156194543042,3675711.0,15.3
1992,BIH,1.8495965358346,27.0447763320015,,,40.8357358906953,1722817.0,
1992,BLR,0.485462866744788,3.845143602555887,,,48.41096236168971,4667133.0,0.5
1992,BLZ,5.67553622761111,25.781307584580208,,,30.013644834930776,60096.0,
1992,BOL,3.20401701046862,65.6172978753624,,,41.25568690560717,3085817.0,5.52
1992,BRA,3.89995610953934,35.35105958889848,,,35.54438826222702,65654226.0,7.086
1992,BTN,0.117324480404639,74.561010902486,,,37.00544153562706,233390.0,
1992,BWA,2.5623016881105,16.796176472053283,,,41.2315726735826,479858.0,
1992,CAF,0.956758180021742,93.6202217489123,,,44.842706322146,1217150.0,
1992,CAN,6.41720697004135,8.723372124886177,,40.59,44.60131230422717,14690496.0,11.197
1992,CHE,3.82604929219508,14.395494455755433,,33.65,41.65656587622715,3678755.0,2.344
1992,CHL,3.49705810633294,22.87487512683965,,9.92,31.025504101523595,5316439.0,4.35
1992,CHN,3.48480584845804,65.6460314517781,,,45.56241230910375,652547071.0,2.3
1992,CIV,0.826721100977842,81.037316977955,,,36.016714956023954,4557595.0,6.7
1992,CMR,3.94897583549447,82.0003018472764,,,48.201050109215714,5322494.0,
1992,COD,1.28066059174497,87.0254796285489,,,50.717193828877086,15709491.0,
1992,COG,1.08303758437984,78.03462795914623,,,49.045297770546895,973602.0,
1992,COL,3.92677607140417,44.85824539386721,,,40.15678955859549,14623933.0,9.44
1992,COM,5.22631064799739,67.4831081081081,,,39.82727299221855,102937.0,
1992,CPV,5.15875847306457,48.1180877631109,,,37.13138798826618,129540.0,
1992,CRI,1.07053485300316,23.57918924686048,,,29.578907242693774,1180500.0,
1992,CYP,4.49245769558529,20.36643536195312,,,35.78899462815626,369147.0,2.09
1992,CZE,2.54279415161008,6.412942070580717,,,44.41999719942713,5048967.0,2.6
1992,DEU,3.93038251966815,6.100813300540191,,20.11,42.12757622130523,39856048.0,6.323
1992,DJI,20.875725776381,33.69200447451124,,,22.953792777164487,126820.0,
1992,DNK,2.84373180625149,7.89314244810308,,43.16,46.90627732886185,2879282.0,9.027
1992,DOM,3.45152572033708,40.82249471527929,,,31.4930558999482,2621362.0,
1992,DZA,6.9790152027707,32.7760105266776,,,12.168256505817505,7194753.0,24.38
1992,ECU,8.07140117601362,40.2374013372452,,,37.784352863706445,4279454.0,8.56
1992,EGY,16.2083158312294,28.2870475454736,,,24.28892472534239,17287797.0,8.92
1992,ESP,6.64427667378248,19.55656766295607,,28.98,35.63228970026331,15906261.0,17.697
1992,EST,1.43161795087102,4.72816452743679,,,46.98075561396698,775343.0,3.681
1992,ETH,0.898936862691518,89.4085947902274,,,47.20184399918749,22808253.0,
1992,FIN,3.70788863098674,12.552690213515213,,,47.05253583156467,2529683.0,11.595
1992,FJI,0.917324999276558,40.1235639667795,,,33.18951394565214,289947.0,5.35
1992,FRA,5.34224646491139,9.73677648608285,,26.25,44.22625540270873,25968918.0,10.203
1992,GAB,0.613017482972904,51.49556938357921,,,39.58731596359199,289277.0,
1992,GBR,2.84142534809724,10.873328057651229,,41.56,44.12370564946209,28550612.0,9.772
1992,GEO,1.46295092733578,47.2226091613172,,,47.98367501177799,2424014.0,
1992,GHA,0.649160085263273,84.01860539582142,,,50.114258326895865,6868646.0,4.7
1992,GIN,2.23458977726599,91.6210048741505,,,51.386475634790266,2486845.0,
1992,GMB,1.12335981600722,76.0633336704537,,,48.11096121416526,296500.0,
1992,GNB,0.48935424767528,77.4606994549329,,,45.85514360691138,359349.0,
1992,GRC,6.95049460053159,40.4448160177757,,16.68,36.07657611219511,4229204.0,8.927
1992,GTM,3.27147472596672,45.3707529529157,,,32.35003326320648,3258856.0,
1992,GUY,5.11236404350608,35.0795745361484,,,32.69276159810611,283861.0,11.9
1992,HND,10.4016265255522,41.8885087481054,,,33.681111076902496,1883866.0,3.06
1992,HRV,4.78634698382738,23.73424225289896,,,42.911990282227606,2100893.0,
1992,HTI,0.639583847051344,75.0454369629595,,,43.80641077252493,2742384.0,
1992,HUN,7.53492413747335,13.00032352526402,,,47.040726640302026,4282504.0,9.942
1992,IDN,1.2318534933383,65.11344377947401,,44.24,38.49788272920234,82135691.0,2.734
1992,IND,0.924901428102144,84.1286311541231,,,25.49094077774151,323960205.0,
1992,IRL,4.14775309344881,19.82772616778572,,28.06,36.26582214684767,1587332.0,15.021
1992,IRN,3.43522673277272,43.39932372933954,,,10.397527662432836,15968046.0,
